date,year,district,address,race,sex,age,category,weapon
03/09/2005,2005,14,"2200 E. Washington Ln., Philadelphia, PA",B,M,22,shooting,Firearm
03/09/2005,2005,16,"4014 Barring St., Philadelphia, PA",B,M,25,shooting,Firearm
03/09/2005,2005,22,"2440 W.Glenwood Ave., Philadelphia, PA",B,M,31,shooting,Firearm
03/09/2005,2005,39,"2800 N. 24th St., Philadelphia, PA",B,M,40,shooting,Firearm
03/09/2005,2005,03,"1200 South St., Philadelphia, PA",B,M,19,shooting,Firearm
03/09/2005,2005,01,"2023 Mifflin St., Philadelphia, PA",B,M,18,shooting,Firearm
03/10/2005,2005,22,"1700 W. Dauphin St., Philadelphia, PA",B,M,15,shooting,Firearm
03/10/2005,2005,25,"701 E.Thayer St., Philadelphia, PA",W,M,22,shooting,Firearm
03/10/2005,2005,17,"701 N. 15th St., Philadelphia, PA",B,M,27,shooting,Firearm
03/10/2005,2005,12,"5517 Lindbergh Blvd., Philadelphia, PA",B,M,21,shooting,Firearm
03/10/2005,2005,19,"1560 N. Wanamaker St., Philadelphia, PA",B,M,19,shooting,Firearm
03/10/2005,2005,22,"1700 W. Dauphin St., Philadelphia, PA",B,M,18,shooting,Firearm
03/11/2005,2005,19,"5703 Lansdowne Ave., Philadelphia, PA",B,M,18,shooting,Firearm
03/11/2005,2005,35,"6600 Ogontz Ave., Philadelphia, PA",B,M,21,shooting,Firearm
03/11/2005,2005,15,"4708 Oxford Ave., Philadelphia, PA",B,M,20,shooting,Firearm
03/11/2005,2005,23,"2401 W. Turner St., Philadelphia, PA",B,M,24,shooting,Firearm
03/11/2005,2005,17,"1400 S. 20th St., Philadelphia, PA",B,M,27,shooting,Firearm
03/11/2005,2005,22,"2009 N. 23rd St., Philadelphia, PA",B,M,19,shooting,Firearm
03/12/2005,2005,22,"1600 W. Fontaine St., Philadelphia, PA",W,M,09,shooting,Firearm
03/12/2005,2005,25,"4901 Gransbach St., Philadelphia, PA",W,M,29,shooting,Firearm
03/12/2005,2005,23,"1500 Cecil B. Moore Ave., Philadelphia, PA",B,F,23,shooting,Firearm
03/12/2005,2005,19,"6157 Jefferson St., Philadelphia, PA",B,M,35,shooting,Firearm
03/13/2005,2005,15,"6351 Roosevelt Blvd., Philadelphia, PA",W,M,20,shooting,Firearm
03/13/2005,2005,15,"6351 Roosevelt Blvd., Philadelphia, PA",W,M,22,shooting,Firearm
03/13/2005,2005,24,"500 E. Clearfield St., Philadelphia, PA",B,M,25,shooting,Firearm
03/13/2005,2005,15,"6351 Roosevelt Blvd., Philadelphia, PA",W,M,22,shooting,Firearm
03/13/2005,2005,22,"2424 N. 31st St., Philadelphia, PA",B,M,35,shooting,Firearm
03/13/2005,2005,22,"1940 W. Page St., Philadelphia, PA",B,M,33,shooting,Firearm
03/13/2005,2005,22,"1940 W. Page St., Philadelphia, PA",B,M,33,shooting,Firearm
03/13/2005,2005,16,"3401 Wallace St., Philadelphia, PA",B,M,29,shooting,Firearm
03/13/2005,2005,15,"6351 Roosevelt Blvd., Philadelphia, PA",W,M,23,shooting,Firearm
03/13/2005,2005,19,"55th St. & Wyalusing Ave., Philadelphia, PA",B,M,19,shooting,Firearm
03/13/2005,2005,15,"6351 Roosevelt Blvd., Philadelphia, PA",W,M,21,shooting,Firearm
03/14/2005,2005,25,"4500 Hurley St., Philadelphia, PA",A,M,22,shooting,Firearm
03/14/2005,2005,19,"5404 Arch St., Philadelphia, PA",B,M,23,shooting,Firearm
03/14/2005,2005,25,"3400 Ormes St., Philadelphia, PA",W,M,21,shooting,Firearm
03/14/2005,2005,39,"1607 W. Erie Ave., Philadelphia, PA",B,M,22,shooting,Firearm
03/14/2005,2005,01,"2233 Mifflin St., Philadelphia, PA",B,M,22,shooting,Firearm
03/14/2005,2005,24,"Jasper St. & Hart Lane, Philadelphia, PA",W,M,22,shooting,Firearm
03/14/2005,2005,14,"Schl. Hse. Ln.&Germantown Ave., Philadelphia, PA",B,M,18,shooting,Firearm
03/15/2005,2005,19,"924 Maryln Rd., Philadelphia, PA",B,M,44,shooting,Firearm
03/15/2005,2005,35,"4th & Spenser Sts., Philadelphia, PA",B,M,19,shooting,Firearm
03/15/2005,2005,18,"1400 S. Fallon St., Philadelphia, PA",B,M,28,shooting,Firearm
03/15/2005,2005,17,"1900 Watkins St., Philadelphia, PA",B,M,20,shooting,Firearm
03/15/2005,2005,35,"5900 N. 4th St., Philadelphia, PA",B,M,24,shooting,Firearm
03/15/2005,2005,12,"5402 Bartram Drive, Philadelphia, PA",B,M,19,shooting,Firearm
03/16/2005,2005,23,"1717 N. 26th St., Philadelphia, PA",B,M,27,shooting,Firearm
03/16/2005,2005,01,"1822 S. 20th St., Philadelphia, PA",B,M,44,shooting,Firearm
03/16/2005,2005,35,"5723 N. Broad St., Philadelphia, PA",B,M,26,shooting,Firearm
03/17/2005,2005,12,"6200 Reedland St., Philadelphia, PA",B,M,17,shooting,Firearm
03/18/2005,2005,16,"828 N. 41st St., Philadelphia, PA",B,M,25,shooting,Firearm
03/18/2005,2005,26,"2400 N. Germantown Ave., Philadelphia, PA",B,M,35,shooting,Firearm
03/18/2005,2005,19,"5700 Race St., Philadelphia, PA",B,M,14,shooting,Firearm
03/18/2005,2005,17,"2020 Gerritt St., Philadelphia, PA",B,M,28,shooting,Firearm
03/18/2005,2005,18,"5427 Baltimore Ave., Philadelphia, PA",B,M,28,shooting,Firearm
03/19/2005,2005,08,"3907 Fairdale St., Philadelphia, PA",W,M,39,shooting,Firearm
03/20/2005,2005,19,"5847 Woodbine Ave., Philadelphia, PA",B,M,31,shooting,Firearm
03/20/2005,2005,35,"6000 Wister St., Philadelphia, PA",B,M,21,shooting,Firearm
03/21/2005,2005,25,"Marvine & Somerset Sts., Philadelphia, PA",B,M,32,shooting,Firearm
03/21/2005,2005,16,"3600 Wallace St., Philadelphia, PA",B,M,21,shooting,Firearm
03/21/2005,2005,16,"3600 Wallace St., Philadelphia, PA",B,M,27,shooting,Firearm
03/21/2005,2005,02,"608 Sanger St., Philadelphia, PA",B,M,27,shooting,Firearm
03/22/2005,2005,22,"2943 Westmont St., Philadelphia, PA",B,M,30,shooting,Firearm
03/22/2005,2005,23,"1300 N. 27th St., Philadelphia, PA",B,M,24,shooting,Firearm
03/22/2005,2005,19,"100 N. Millick St., Philadelphia, PA",B,M,24,shooting,Firearm
03/22/2005,2005,14,"Wister St. & Church Lane, Philadelphia, PA",B,M,28,shooting,Firearm
03/22/2005,2005,18,"5400 Spruce St., Philadelphia, PA",B,M,19,shooting,Firearm
03/23/2005,2005,35,"6336 N. Norwood St., Philadelphia, PA",B,M,27,shooting,Firearm
03/23/2005,2005,39,"1424 Rush St., Philadelphia, PA",B,M,45,shooting,Firearm
03/23/2005,2005,24,"3101 Frankford Ave., Philadelphia, PA",B,M,23,shooting,Firearm
03/23/2005,2005,14,"5621 Sprague St., Philadelphia, PA",B,M,50,shooting,Firearm
03/23/2005,2005,14,"5000 Wakefield St., Philadelphia, PA",B,M,25,shooting,Firearm
03/24/2005,2005,17,"900 S. 23rd St., Philadelphia, PA",B,M,18,shooting,Firearm
03/24/2005,2005,39,"1917 Somerset St., Philadelphia, PA",B,M,42,shooting,Firearm
03/25/2005,2005,14,"Germantown Ave.&Wister St., Philadelphia, PA",B,M,19,shooting,Firearm
03/25/2005,2005,14,"Germantown Ave.&Wister St., Philadelphia, PA",B,M,16,shooting,Firearm
03/26/2005,2005,09,"1536 Ridge Ave., Philadelphia, PA",B,M,32,shooting,Firearm
03/26/2005,2005,09,"1536 Ridge Ave., Philadelphia, PA",B,F,41,shooting,Firearm
03/27/2005,2005,26,"2315 N. 8th St., Philadelphia, PA",B,M,33,shooting,Firearm
03/27/2005,2005,26,"2315 N. 8th St., Philadelphia, PA",B,M,20,shooting,Firearm
03/27/2005,2005,26,"2315 N. 8th St., Philadelphia, PA",B,M,24,shooting,Firearm
03/28/2005,2005,01,"2017 Snyder Ave., Philadelphia, PA",B,M,19,shooting,Firearm
03/28/2005,2005,25,"200 Westmoreland St., Philadelphia, PA",W,M,27,shooting,Firearm
03/29/2005,2005,14,"Osceola & Pastorius Sts., Philadelphia, PA",B,M,39,shooting,Firearm
03/29/2005,2005,12,"2552 Massey St., Philadelphia, PA",W,M,59,shooting,Firearm
03/30/2005,2005,17,"2200 Sears St., Philadelphia, PA",B,M,16,shooting,Firearm
03/30/2005,2005,22,"1800 Judson St., Philadelphia, PA",B,M,31,shooting,Firearm
03/30/2005,2005,22,"1800 Judson St., Philadelphia, PA",B,M,34,shooting,Firearm
03/30/2005,2005,17,"1509 Taney St., Philadelphia, PA",B,M,34,shooting,Firearm
03/31/2005,2005,18,"634 S. 56th St., Philadelphia, PA",B,M,34,shooting,Firearm
03/31/2005,2005,12,"5500 Chester Ave., Philadelphia, PA",B,M,35,shooting,Firearm
03/31/2005,2005,14,"5840 Magnolia St., Philadelphia, PA",B,M,26,shooting,Firearm
04/01/2005,2005,19,"727 N. 66th St., Philadelphia, PA",W,M,57,shooting,Firearm
04/01/2005,2005,17,"1900 Dickenson St., Philadelphia, PA",B,M,23,shooting,Firearm
04/01/2005,2005,22,"32nd & Berks Sts., Philadelphia, PA",B,M,19,shooting,Firearm
04/01/2005,2005,12,"5300 Lindbergh Blvd., Philadelphia, PA",B,M,21,shooting,Firearm
04/01/2005,2005,17,"2700 Tasker St., Philadelphia, PA",B,M,20,shooting,Firearm
04/02/2005,2005,19,"53rd & Race Sts., Philadelphia, PA",B,M,24,shooting,Firearm
04/02/2005,2005,15,"4067 Frankford Ave., Philadelphia, PA",W,M,53,shooting,Firearm
04/02/2005,2005,39,"2700 Silver St., Philadelphia, PA",B,M,24,shooting,Firearm
04/02/2005,2005,39,"2700 Silver St., Philadelphia, PA",B,M,39,shooting,Firearm
04/03/2005,2005,18,"4500 Walnut St., Philadelphia, PA",B,M,24,shooting,Firearm
04/03/2005,2005,19,"50th & Kershaw Sts., Philadelphia, PA",B,M,44,shooting,Firearm
04/04/2005,2005,22,"2441 N. 19th St., Philadelphia, PA",B,M,17,shooting,Firearm
04/04/2005,2005,25,"443 E. Allegheny Ave., Philadelphia, PA",W,M,18,shooting,Firearm
04/04/2005,2005,35,"122 W. Rosemar St., Philadelphia, PA",B,M,18,shooting,Firearm
04/04/2005,2005,18,"622 S. 60th St., Philadelphia, PA",B,M,19,shooting,Firearm
04/05/2005,2005,23,"1521 N. Gratz St., Philadelphia, PA",B,M,34,shooting,Firearm
04/05/2005,2005,23,"1516 Judson Way, Philadelphia, PA",B,M,20,shooting,Firearm
04/06/2005,2005,04,"1604 S. Delaware Ave., Philadelphia, PA",B,M,19,shooting,Firearm
04/06/2005,2005,04,"1604 S. Delaware Ave., Philadelphia, PA",B,M,19,shooting,Firearm
04/06/2005,2005,15,"4900 Darrah St., Philadelphia, PA",B,M,19,shooting,Firearm
04/06/2005,2005,01,"1933 W. 18th St., Philadelphia, PA",B,M,26,shooting,Firearm
04/06/2005,2005,22,"1942 N. 10th St., Philadelphia, PA",B,M,18,shooting,Firearm
04/06/2005,2005,04,"1604 S. Delaware Ave., Philadelphia, PA",B,M,20,shooting,Firearm
04/07/2005,2005,15,"5201 Roosevelt Blvd., Philadelphia, PA",B,M,19,shooting,Firearm
04/07/2005,2005,25,"555 E. Wyoming Ave., Philadelphia, PA",B,M,21,shooting,Firearm
04/08/2005,2005,16,"752 N. 43rd St., Philadelphia, PA",B,M,31,shooting,Firearm
04/08/2005,2005,35,"5238 Westford Rd., Philadelphia, PA",W,M,22,shooting,Firearm
04/09/2005,2005,06,"1200 Green St., Philadelphia, PA",B,F,34,shooting,Firearm
04/09/2005,2005,06,"1200 Green St., Philadelphia, PA",B,M,29,shooting,Firearm
04/09/2005,2005,15,"7231 Roosevelt Blvd., Philadelphia, PA",B,M,15,shooting,Firearm
04/09/2005,2005,15,"7231 Roosevelt Blvd., Philadelphia, PA",B,M,13,shooting,Firearm
04/09/2005,2005,25,"3000 N. Darien St., Philadelphia, PA",B,M,18,shooting,Firearm
04/09/2005,2005,24,"500 E. Cambria St., Philadelphia, PA",W,F,20,shooting,Firearm
04/09/2005,2005,19,"4933 W. Thompson St., Philadelphia, PA",B,M,49,shooting,Firearm
04/10/2005,2005,39,"4300 Wissachickon Ave., Philadelphia, PA",B,M,25,shooting,Firearm
04/10/2005,2005,19,"6000 Landsdown Ave., Philadelphia, PA",B,M,19,shooting,Firearm
04/10/2005,2005,26,"7th & Jefferson Sts., Philadelphia, PA",B,M,16,shooting,Firearm
04/10/2005,2005,35,"4901 Old Stenton Ave., Philadelphia, PA",B,M,30,shooting,Firearm
04/10/2005,2005,26,"1021 N. Delaware Ave., Philadelphia, PA",B,M,29,shooting,Firearm
04/10/2005,2005,22,"2100 W. Diamond St., Philadelphia, PA",B,M,30,shooting,Firearm
04/10/2005,2005,04,"1616 S. 5th St., Philadelphia, PA",A,M,30,shooting,Firearm
04/10/2005,2005,39,"4200 Germantown Ave., Philadelphia, PA",B,M,20,shooting,Firearm
04/10/2005,2005,39,"4200 Germantown Ave., Philadelphia, PA",B,M,21,shooting,Firearm
04/12/2005,2005,23,"2700 Eyre St., Philadelphia, PA",B,M,19,shooting,Firearm
04/12/2005,2005,23,"2700 Eyre St., Philadelphia, PA",B,M,21,shooting,Firearm
04/12/2005,2005,23,"1740 N. 27th St., Philadelphia, PA",B,M,18,shooting,Firearm
04/13/2005,2005,24,"1910 E. Clarence St., Philadelphia, PA",B,M,26,shooting,Firearm
04/13/2005,2005,19,"400 N. 59th St., Philadelphia, PA",B,M,30,shooting,Firearm
04/13/2005,2005,24,"1910 E. Clarence St., Philadelphia, PA",B,M,35,shooting,Firearm
04/13/2005,2005,24,"1910 E. Clarence St., Philadelphia, PA",B,M,25,shooting,Firearm
04/14/2005,2005,08,"9200 Torresdale Ave., Philadelphia, PA",W,M,18,shooting,Firearm
04/14/2005,2005,18,"5300 Delancey St., Philadelphia, PA",B,M,29,shooting,Firearm
04/14/2005,2005,16,"4320 Brown St., Philadelphia, PA",B,M,21,shooting,Firearm
04/14/2005,2005,14,"500 High St., Philadelphia, PA",B,M,31,shooting,Firearm
04/14/2005,2005,19,"1329 N. 53rd St., Philadelphia, PA",B,M,49,shooting,Firearm
04/15/2005,2005,14,"7800 Bayard St., Philadelphia, PA",B,M,21,shooting,Firearm
04/15/2005,2005,22,"3026 W. Euclid St., Philadelphia, PA",B,F,41,shooting,Firearm
04/15/2005,2005,14,"1329 Cardez St., Philadelphia, PA",B,M,24,shooting,Firearm
04/15/2005,2005,14,"7800 Bayard St., Philadelphia, PA",B,M,22,shooting,Firearm
04/15/2005,2005,14,"7800 Bayard St., Philadelphia, PA",B,M,22,shooting,Firearm
04/16/2005,2005,16,"681 N. Creighton St., Philadelphia, PA",B,M,34,shooting,Firearm
04/16/2005,2005,14,"174 E. Stafford St., Philadelphia, PA",B,M,48,shooting,Firearm
04/17/2005,2005,12,"57th St.&Kingsessing Ave., Philadelphia, PA",B,M,25,shooting,Firearm
04/17/2005,2005,24,"100 E. Sterner St., Philadelphia, PA",W,M,19,shooting,Firearm
04/17/2005,2005,06,"520 N. Delaware Ave., Philadelphia, PA",W,M,26,shooting,Firearm
04/17/2005,2005,06,"520 N. Delaware Ave., Philadelphia, PA",W,M,22,shooting,Firearm
04/17/2005,2005,17,"1258 S. 21st St., Philadelphia, PA",B,M,30,shooting,Firearm
04/18/2005,2005,01,"2000 S. Hemberger St., Philadelphia, PA",B,M,18,shooting,Firearm
04/18/2005,2005,19,"400 N.  60th St., Philadelphia, PA",B,M,27,shooting,Firearm
04/18/2005,2005,15,"4529 Howell St., Philadelphia, PA",W,M,18,shooting,Firearm
04/18/2005,2005,17,"1527 S. Capital St., Philadelphia, PA",B,M,22,shooting,Firearm
04/18/2005,2005,19,"5200 W. Girard Ave., Philadelphia, PA",B,M,17,shooting,Firearm
04/18/2005,2005,19,"5929 Race St., Philadelphia, PA",B,M,16,shooting,Firearm
04/19/2005,2005,22,"2238 N. Broad St., Philadelphia, PA",B,M,32,shooting,Firearm
04/20/2005,2005,24,"400 E. Somerset St., Philadelphia, PA",W,M,26,shooting,Firearm
04/20/2005,2005,01,"2301 Moore St., Philadelphia, PA",B,M,18,shooting,Firearm
04/21/2005,2005,39,"4432 N. Gratz St., Philadelphia, PA",B,M,60,shooting,Firearm
04/21/2005,2005,19,"55th & Poplar Sts., Philadelphia, PA",B,M,19,shooting,Firearm
04/21/2005,2005,39,"2133 W. Indiana Ave., Philadelphia, PA",B,M,29,shooting,Firearm
04/21/2005,2005,39,"1508 W. Alolegheny Ave., Philadelphia, PA",B,M,23,shooting,Firearm
04/21/2005,2005,18,"5700 Ludlow St., Philadelphia, PA",B,M,28,shooting,Firearm
04/21/2005,2005,19,"55th & Poplar Sts., Philadelphia, PA",B,M,24,shooting,Firearm
04/22/2005,2005,12,"2001 S. 65th St., Philadelphia, PA",B,M,19,shooting,Firearm
04/23/2005,2005,19,"5431 Pennsgrove St., Philadelphia, PA",B,M,15,shooting,Firearm
04/23/2005,2005,22,"2218 W. Diamond St., Philadelphia, PA",B,M,24,shooting,Firearm
04/23/2005,2005,24,"4100 N. Delaware Ave., Philadelphia, PA",W,M,27,shooting,Firearm
04/23/2005,2005,39,"5045 Wayne Ave., Philadelphia, PA",B,M,40,shooting,Firearm
04/23/2005,2005,22,"2218 W. Diamond St., Philadelphia, PA",B,M,25,shooting,Firearm
04/23/2005,2005,19,"1600 N. 57th St., Philadelphia, PA",B,M,19,shooting,Firearm
04/24/2005,2005,22,"2700 N. Cumberland St., Philadelphia, PA",B,M,28,shooting,Firearm
04/24/2005,2005,35,"1915 Sparks St., Philadelphia, PA",B,M,12,shooting,Firearm
04/24/2005,2005,17,"1600 S. 24th St., Philadelphia, PA",B,M,17,shooting,Firearm
04/24/2005,2005,17,"3400 GraysferryAve., Philadelphia, PA",B,M,23,shooting,Firearm
04/25/2005,2005,39,"Germantown Ave. & St. Paul St., Philadelphia, PA",B,M,30,shooting,Firearm
04/25/2005,2005,19,"400 Edgewood Rd., Philadelphia, PA",A,M,36,shooting,Firearm
04/26/2005,2005,25,"Phillip & Ontario Sts., Philadelphia, PA",B,M,28,shooting,Firearm
04/26/2005,2005,01,"2002 S. 15th St., Philadelphia, PA",B,M,16,shooting,Firearm
04/26/2005,2005,19,"2285 N. 52nd St., Philadelphia, PA",B,M,52,shooting,Firearm
04/26/2005,2005,18,"5403 Catherine St., Philadelphia, PA",B,M,51,shooting,Firearm
04/26/2005,2005,01,"2002 S. 15th St., Philadelphia, PA",W,M,33,shooting,Firearm
04/26/2005,2005,01,"2002 S. 15th St., Philadelphia, PA",B,M,18,shooting,Firearm
04/26/2005,2005,17,"1500 Tasker St., Philadelphia, PA",B,M,17,shooting,Firearm
04/27/2005,2005,35,"6600 N. 12th St., Philadelphia, PA",B,M,07,shooting,Firearm
04/27/2005,2005,17,"1900 Morris St., Philadelphia, PA",B,M,16,shooting,Firearm
04/27/2005,2005,12,"5800 Chester Ave., Philadelphia, PA",B,M,21,shooting,Firearm
04/27/2005,2005,19,"801 Wynewood Rd., Philadelphia, PA",B,M,23,shooting,Firearm
04/27/2005,2005,19,"6411 Carlton St., Philadelphia, PA",B,M,35,shooting,Firearm
04/27/2005,2005,25,"800 W. Lycoming Ave., Philadelphia, PA",B,M,21,shooting,Firearm
04/28/2005,2005,35,"210 E. Albanus St., Philadelphia, PA",B,M,41,shooting,Firearm
04/28/2005,2005,22,"2500 N. Broad St., Philadelphia, PA",B,M,25,shooting,Firearm
04/28/2005,2005,35,"532 E. Olney Ave., Philadelphia, PA",B,M,59,shooting,Firearm
04/29/2005,2005,19,"6000 Landsdown Ave., Philadelphia, PA",B,M,16,shooting,Firearm
04/29/2005,2005,07,"9971 Hardy Rd., Philadelphia, PA",W,M,15,shooting,Firearm
04/29/2005,2005,18,"5800 Market St., Philadelphia, PA",B,M,19,shooting,Firearm
04/29/2005,2005,23,"1300 W. Oxford St., Philadelphia, PA",B,M,18,shooting,Firearm
04/29/2005,2005,23,"1325 N. 10th St., Philadelphia, PA",B,M,24,shooting,Firearm
04/29/2005,2005,07,"9971 Hardy Rd., Philadelphia, PA",W,F,16,shooting,Firearm
04/30/2005,2005,16,"4400 Lancaster Ave., Philadelphia, PA",B,M,43,shooting,Firearm
04/30/2005,2005,26,"700 W. Huntingdon St., Philadelphia, PA",B,M,29,shooting,Firearm
04/30/2005,2005,22,"2300 Natrona St., Philadelphia, PA",B,M,49,shooting,Firearm
04/30/2005,2005,39,"2805 W. Lehigh Ave., Philadelphia, PA",B,M,28,shooting,Firearm
05/01/2005,2005,17,"1500 S. 35th St., Philadelphia, PA",A,M,32,shooting,Firearm
05/01/2005,2005,16,"875 Belmont Ave., Philadelphia, PA",B,M,21,shooting,Firearm
05/01/2005,2005,26,"2679 E. Cumberland St., Philadelphia, PA",W,M,21,shooting,Firearm
05/01/2005,2005,25,"1110 Rising Sun Ave., Philadelphia, PA",B,M,28,shooting,Firearm
05/01/2005,2005,25,"1110 Rising Sun Ave., Philadelphia, PA",B,M,23,shooting,Firearm
05/02/2005,2005,25,"4800 ""B"" St., Philadelphia, PA",B,M,27,shooting,Firearm
05/02/2005,2005,12,"6721 Elmwood Ave., Philadelphia, PA",B,M,30,shooting,Firearm
05/02/2005,2005,14,"63 E. Ashmead St., Philadelphia, PA",B,M,18,shooting,Firearm
05/02/2005,2005,14,"63 E. Ashmead St., Philadelphia, PA",B,M,19,shooting,Firearm
05/02/2005,2005,23,"18 & Master Sts., Philadelphia, PA",B,M,27,shooting,Firearm
05/02/2005,2005,35,"5501 Old York Rd., Philadelphia, PA",B,M,25,shooting,Firearm
05/02/2005,2005,25,"2841 N. Watts St., Philadelphia, PA",B,M,32,shooting,Firearm
05/02/2005,2005,35,"100 W. Grange St., Philadelphia, PA",B,F,16,shooting,Firearm
05/03/2005,2005,01,"1835 Pt. Breeze Ave., Philadelphia, PA",B,M,37,shooting,Firearm
05/03/2005,2005,14,"1600 Middleton St., Philadelphia, PA",B,M,29,shooting,Firearm
05/03/2005,2005,14,"1600 Middleton St., Philadelphia, PA",B,M,39,shooting,Firearm
05/03/2005,2005,19,"5301 Montgomery Ave., Philadelphia, PA",B,M,16,shooting,Firearm
05/03/2005,2005,14,"1600 Middleton St., Philadelphia, PA",B,M,20,shooting,Firearm
05/03/2005,2005,19,"5301 Montgomery Ave., Philadelphia, PA",B,M,20,shooting,Firearm
05/04/2005,2005,23,"29th & Oxford Sts., Philadelphia, PA",B,M,15,shooting,Firearm
05/04/2005,2005,18,"4626 Locust St., Philadelphia, PA",B,M,19,shooting,Firearm
05/04/2005,2005,17,"2706 Wharton St., Philadelphia, PA",B,M,19,shooting,Firearm
05/05/2005,2005,12,"61st & Eastwick Sts., Philadelphia, PA",W,M,28,shooting,Firearm
05/05/2005,2005,35,"4529 N. 19th St., Philadelphia, PA",B,M,45,shooting,Firearm
05/05/2005,2005,15,"1600 Pratt St., Philadelphia, PA",B,F,17,shooting,Firearm
05/06/2005,2005,26,"10th & Thompson Sts., Philadelphia, PA",B,M,33,shooting,Firearm
05/07/2005,2005,23,"1700 N. 25th St., Philadelphia, PA",B,M,19,shooting,Firearm
05/07/2005,2005,14,"7134 Ogontz Ave., Philadelphia, PA",B,M,25,shooting,Firearm
05/07/2005,2005,25,"632 E. Hilton St., Philadelphia, PA",B,M,20,shooting,Firearm
05/07/2005,2005,12,"6740 Linmore St., Philadelphia, PA",B,M,20,shooting,Firearm
05/07/2005,2005,24,"860 E. Tioga St., Philadelphia, PA",A,M,31,shooting,Firearm
05/07/2005,2005,25,"""B"" & Wyoming Sts., Philadelphia, PA",B,M,32,shooting,Firearm
05/07/2005,2005,12,"6740 Linmore St., Philadelphia, PA",B,M,16,shooting,Firearm
05/08/2005,2005,23,"2800 W. Jefferson St., Philadelphia, PA",B,M,17,shooting,Firearm
05/08/2005,2005,08,"10600 Knights Rd., Philadelphia, PA",W,M,17,shooting,Firearm
05/08/2005,2005,17,"1211 S. 16th St., Philadelphia, PA",B,M,13,shooting,Firearm
05/08/2005,2005,24,"2000 Kingston St., Philadelphia, PA",B,M,35,shooting,Firearm
05/08/2005,2005,24,"2000 Kingston St., Philadelphia, PA",B,M,21,shooting,Firearm
05/08/2005,2005,17,"1400 S. 21St., Philadelphia, PA",B,M,33,shooting,Firearm
05/08/2005,2005,23,"2500 W. Girard Ave., Philadelphia, PA",B,M,17,shooting,Firearm
05/08/2005,2005,03,"526 S. Front St., Philadelphia, PA",W,F,60,shooting,Firearm
05/08/2005,2005,17,"1400 S. 21St., Philadelphia, PA",B,M,32,shooting,Firearm
05/09/2005,2005,35,"6608 N. 20th St., Philadelphia, PA",B,M,16,shooting,Firearm
05/09/2005,2005,35,"6501 Wyncote Ave., Philadelphia, PA",B,M,25,shooting,Firearm
05/09/2005,2005,02,"465 Howell St., Philadelphia, PA",B,M,47,shooting,Firearm
